,id,sent_id,tokens
7305,NACSS089-PART004,4,ดินแดน ทาง ด้าน ทิศ เหนือ ติดต่อ กับ สาธารณรัฐ ประชาชน จีน เป็น ระยะทาง <sp> 505 <sp> กิโลเมตร ด้าน ทิศ ใต้ ติด กับ ประเทศ กัมพูชา ประชาธิปไตย เป็น ระยะทาง <sp> 435 <sp> กิโลเมตร
7306,NACSS089-PART004,5,ด้าน ทิศ ตะวันออก ติด กับ ประเทศ สาธารณรัฐ สังคมนิยม เวียดนาม เป็น ระยะทาง
7307,NACSS089-PART004,6,"2,069"
7308,NACSS089-PART004,7,"ด้าน ทิศ ตะวันตก เฉียงเหนือ ติด กับ ประเทศ สหภาพ พม่า เป็น ระยะทาง <sp> 236 <sp> กิโลเมตร และ ด้าน ทิศ ตะวันตก ติด กับ ประเทศ ไทย เป็น ระยะทาง <sp> 1,730 <sp> กิโลเมตร"
7309,NACSS089-PART005,0,จาก ปัจจัย ทาง ด้าน ภูมิศาสตร์ ที่ตั้ง ไม่ มี ทางออก ทะเล ประกอบ กับ ผลกระทบ ของ ปัญหา สงคราม ระหว่าง ฝ่ายซ้าย ฝ่ายขวา ใน ประเทศ ทำให้ <sp> สปป. ลาว
7310,NACSS089-PART005,1,ได้ ชื่อ ว่า เป็น ประเทศ ที่ ยากจน ที่สุด ใน อาเซียน ก็ ว่า ได้
7311,NACSS089-PART005,2,ถึงแม้ จะ มี การ ปฏิรูป เศรษฐกิจ ใน <sp> สปป. ลาว ถึง <sp> 2 <sp> ครั้ง ใหญ่
7312,NACSS089-PART005,3,คือ ใน ปี
7313,NACSS089-PART005,4,ค.ศ. 1986 <sp> และ <sp> 1989
7314,NACSS089-PART005,5,โดย การ ปฏิรูป ครั้ง แรก เกิด ขึ้น ใน ปี <sp> ค.ศ. 1986
7315,NACSS089-PART005,6,หลังจาก นาย ไกรสอน <sp> พรมวิหาร
7316,NACSS089-PART005,7,ได้ เปลี่ยนแปลง นโยบาย ปฏิรูป เศรษฐกิจ ของ ลาว ใหม่ โดย ใช้ <sp> จินตนาการ ใหม่ <sp> หรือ <sp> กลไก เศรษฐกิจ ใหม่
7317,NACSS089-PART005,8,New Economic Mechanism <sp> - NEM
7318,NACSS089-PART005,9,โดย เน้น ความสำคัญ ของ ระบบ ราคา ที่ เป็น ไป ตาม กลไก ตลาด <sp> และ การ บริหาร ใน เชิง ธุรกิจ มาก ขึ้น ภายใต้ การ ดำเนิน ตาม <sp> นโยบาย เปเรสทรอยก้า และ กลาสนอสท์ <sp> Perestroika <sp> and <sp> Grasnost
7319,NACSS089-PART005,10,ของ นาย กอร์บาชอฟ ผู้นำ สหภาพโซเวียต ใน เวลา นั้น
7320,NACSS089-PART005,11,และ ใน ปี
7321,NACSS089-PART005,12,ค.ศ. 1989
7322,NACSS089-PART005,13,หลังจาก ที่
7323,NACSS089-PART005,14,สปป. ลาว ได้ ดำเนิน นโยบาย เปิด ประเทศ และ สนับสนุน การลงทุน ของ นักธุรกิจ ต่างชาติ มาก ขึ้น มี การ ออก กฎหมาย คุ้มครอง การลงทุน ของ ชาวต่างชาติ เป็น ครั้ง แรก
7324,NACSS089-PART005,15,สปป. ลาว จำต้อง พึ่งพิง และ ต้องการ การลงทุน จาก ต่างประเทศ เพื่อ การ พัฒนา เศรษฐกิจ
7325,NACSS089-PART005,16,ภายหลัง การ เปิด ประเทศ ดังนั้น ใน ปี ค.ศ. 1994
7326,NACSS089-PART005,17,จึง ได้ ทำการ ปรับปรุง แก้ไข กฎหมาย ดังกล่าว เสีย ใหม่ และ ประกาศ ใช้ ใน ชื่อ
7327,NACSS089-PART005,18,กฏหมาย ว่าด้วย การ ส่งเสริม และ คุ้มครอง การลงทุน ของ ต่างประเทศ <sp> - <sp> Law on the Promotion and Management of Foreign Investment in the Lao Peoples Democratic Republic
7328,NACSS089-PART005,19,เพื่อ ดึงดูด นักลงทุน ต่างชาติ มาก ยิ่ง ขึ้น
7329,NACSS089-PART005,20,ตลอดจน ออก กฎหมาย เพื่อ สนับสนุน ระบบ การ ค้า เสรี
7330,NACSS089-PART005,21,เพื่อ เอื้ออำนวย ให้ นักลงทุน ต่างชาติ มั่นใจ ที่ จะ เข้า มา ลงทุน ใน ประเทศ มาก ขึ้น
7331,NACSS089-PART005,22,โดย ให้ สิทธิ ประโยชน์ ต่าง <sp> ๆ
7332,NACSS089-PART005,23,แก่ นักลงทุน ต่างชาติ ดังนี้
7333,NACSS089-PART006,0,1
7334,NACSS089-PART006,1,การ รับประกัน การลงทุน
7335,NACSS089-PART006,2,รัฐบาล ลาว ให้ การ รับประกัน แก่ นักลงทุน ต่างชาติ ว่า ทรัพย์สิน การลงทุน ของ นักลงทุน จะ ได้รับ การ ปกป้อง ตาม กฎหมาย ของ ลาว ใน การ จะ ไม่ ถูก ยึด ริบ หรือ โอน ไป เป็น ของ รัฐ
7336,NACSS089-PART006,3,เว้นแต่ มี ความ จำเป็น เพื่อ สาธารณ ประโยชน์
7337,NACSS089-PART007,0,2
7338,NACSS089-PART007,1,การ ถือครอง ที่ดิน
7339,NACSS089-PART007,2,นักลงทุน ต่างชาติ ไม่ มี สิทธิ ถือครอง ที่ดิน แต่ สามารถ เช่า ที่ดิน ใน <sp> สปป. ลาว ได้ รวมทั้ง สามารถ เป็น เจ้าของ กรรมสิทธิ์ และ มี สิทธิ โอน สังหาริมทรัพย์ ที่ ตน ได้ ปรับปรุง และ สร้าง ขึ้น ใน ที่ดิน ดังกล่าว ได้ และ ใน ปี ค.ศ. 1999
7340,NACSS089-PART007,3,สปป. ลาว ได้ ออก กฎหมาย ว่าด้วย การ วาง ผังเมือง
7341,NACSS089-PART007,4,The Town Planning Law
7342,NACSS089-PART007,5,โดย มี การ กำหนด เขต การ ใช้ ที่ดิน เพื่อ จุดประสงค์ ต่าง ๆ
7343,NACSS089-PART007,6,ได้แก่ เขต ที่อยู่อาศัย <sp> Residential Zones <sp> เขต การ ค้า <sp> Commercial Zones <sp> เขต อุตสาหกรรม <sp> Industrial Zones <sp> เขต สวน สาธารณะ <sp> Public Park Zones <sp> เป็นต้น
7344,NACSS089-PART007,7,ทำให้ นักลงทุน ต่างชาติ ต้อง คำนึง ถึง แหล่ง ที่ตั้ง โครงการ ลงทุน ให้ ถูกต้อง ตาม เขต ที่ กำหนด ไว้ ใน กฎหมาย มาก ขึ้น
7345,NACSS089-PART008,0,3
7346,NACSS089-PART008,1,การ จ้างงาน นักลงทุน ชาวต่างชาติ ต้อง ให้ สิทธิ แรงงาน ลาว ก่อน แรงงาน ชาติ อื่น ใน การ รับ สมัคร และ คัดเลือก เข้า ทำงาน และ ใน การ จ้าง แรงงาน ลาว
7347,NACSS089-PART008,2,นักลงทุน ต่างชาติ ต้อง ให้ การ ฝึกอบรม แรงงาน ให้ มี คุณภาพ สูง ขึ้น
7348,NACSS089-PART008,3,แต่ เมื่อ มี ความ จำเป็น ที่ ต้องการ แรงงาน มี ฝีมือ และ ความ ชำนาญ เฉพาะ นักลงทุน ต่างชาติ สามารถ จ้าง แรงงาน ต่างชาติ และ สามารถ โอน รายได้ ของ ตน กลับ ประเทศ ตน ได้
7349,NACSS089-PART008,4,ถึงแม้ จะ มี การ ปรับปรุง กฎหมาย ว่าด้วย การ ส่งเสริม และ คุ้มครอง การลงทุน ของ ต่างประเทศ
7350,NACSS089-PART008,5,เพื่อ ดึงดูด นักลงทุน ต่างชาติ ให้ เข้า มา ลงทุน ใน <sp> สปป. ลาว
7351,NACSS089-PART008,6,แต่ จาก ข้อมูล ดัชนี บ่งชี้ ภาวะ ทาง เศรษฐกิจ พบ ว่า
7352,NACSS089-PART008,7,รายได้ ประชาชาติ เฉลี่ย ต่อ หัว ประชากร ลาว <sp> Per Capita National Income
